STN,YYYYMMDD,   RD
664,20010510,0
664,20010511,0
664,20010512,0
664,20010513,0
664,20010514,0
664,20010515,286
664,20010516,0
664,20010517,39
664,20010518,24
664,20010519,24
664,20010520,0
664,20010521,0
664,20010522,0
664,20010523,0
664,20010524,0
664,20010525,0
664,20010526,0
664,20010527,0
664,20010528,13
664,20010529,2
664,20010530,0
664,20010531,53
664,20010601,33
664,20010602,90
664,20010603,44
664,20010604,25
664,20010605,0
664,20010606,16
664,20010607,4
664,20010608,3
664,20010609,0
664,20010610,0
664,20010611,4
664,20010612,0
664,20010613,0
664,20010614,0
664,20010615,0
664,20010616,19
664,20010617,16
664,20010618,194
664,20010619,0
664,20010620,0
664,20010621,0
664,20010622,45
664,20010623,0
664,20010624,0
664,20010625,0
664,20010626,0
664,20010627,0
664,20010628,2
664,20010629,0
664,20010630,0
664,20010701,233
664,20010702,0
664,20010703,0
664,20010704,0
664,20010705,0
664,20010706,0
664,20010707,0
664,20010708,0
664,20010709,49
664,20010710,0
664,20010711,42
664,20010712,84
664,20010713,35
664,20010714,3
664,20010715,37
664,20010716,0
664,20010717,0
664,20010718,112
664,20010719,35
664,20010720,70
664,20010721,49
664,20010722,1
664,20010723,26
664,20010724,0
664,20010725,0
664,20010726,0
664,20010727,0
664,20010728,14
664,20010729,0
664,20010730,0
664,20010731,0
664,20010801,0
664,20010802,0
664,20010803,176
664,20010804,45
664,20010805,25
664,20010806,9
664,20010807,290
664,20010808,150
664,20010809,100
664,20010810,98
664,20010811,15
664,20010812,0
664,20010813,91
664,20010814,0
664,20010815,0
664,20010816,10
664,20010817,0
664,20010818,5
664,20010819,57
664,20010820,0
664,20010821,28
664,20010822,0
664,20010823,0
664,20010824,0
664,20010825,0
664,20010826,0
664,20010827,105
664,20010828,0
664,20010829,0
664,20010830,0
664,20010831,10
664,20010901,0
664,20010902,0
664,20010903,37
664,20010904,130
664,20010905,49
664,20010906,6
664,20010907,5
664,20010908,82
664,20010909,143
664,20010910,39
664,20010911,22
664,20010912,9
664,20010913,107
664,20010914,18
664,20010915,31
664,20010916,55
664,20010917,140
664,20010918,67
664,20010919,0
664,20010920,24
664,20010921,35
664,20010922,21
664,20010923,43
664,20010924,4
664,20010925,4
664,20010926,0
664,20010927,46
664,20010928,23
664,20010929,0
664,20010930,10
664,20011001,24
664,20011002,48
664,20011003,128
664,20011004,0
664,20011005,0
664,20011006,0
664,20011007,40
664,20011008,0
664,20011009,0
664,20011010,0
664,20011011,0
664,20011012,0
664,20011013,0
664,20011014,0
664,20011015,1
664,20011016,0
664,20011017,0
664,20011018,0
664,20011019,37
664,20011020,0
664,20011021,0
664,20011022,2
664,20011023,3
664,20011024,136
664,20011025,16
664,20011026,0
664,20011027,4
664,20011028,0
664,20011029,0
664,20011030,0
664,20011031,0
664,20011101,58
664,20011102,0
664,20011103,0
664,20011104,0
664,20011105,5
664,20011106,16
664,20011107,48
664,20011108,97
664,20011109,125
664,20011110,4
664,20011111,0
664,20011112,8
664,20011113,56
664,20011114,18
664,20011115,0
664,20011116,0
664,20011117,10
664,20011118,2
664,20011119,1
664,20011120,0
664,20011121,0
664,20011122,76
664,20011123,35
664,20011124,19
664,20011125,17
664,20011126,34
664,20011127,17
664,20011128,41
664,20011129,2
664,20011130,133
664,20011201,112
664,20011202,33
664,20011203,16
664,20011204,11
664,20011205,44
664,20011206,84
664,20011207,0
664,20011208,0
664,20011209,0
664,20011210,0
664,20011211,0
664,20011212,0
664,20011213,0
664,20011214,0
664,20011215,0
664,20011216,4
664,20011217,9
664,20011218,5
664,20011219,3
664,20011220,56
664,20011221,39
664,20011222,164
664,20011223,29
664,20011224,12
664,20011225,198
664,20011226,6
664,20011227,30
664,20011228,189
664,20011229,30
664,20011230,44
664,20011231,8
664,20020101,8
664,20020102,0
664,20020103,0
664,20020104,0
664,20020105,0
664,20020106,0
664,20020107,13
664,20020108,0
664,20020109,0
664,20020110,0
664,20020111,0
664,20020112,15
664,20020113,2
664,20020114,0
664,20020115,0
664,20020116,42
664,20020117,1
664,20020118,27
664,20020119,18
664,20020120,0
664,20020121,100
664,20020122,0
664,20020123,24
664,20020124,24
664,20020125,41
664,20020126,45
664,20020127,263
664,20020128,28
664,20020129,42
664,20020130,9
664,20020131,52
664,20020201,0
664,20020202,0
664,20020203,0
664,20020204,3
664,20020205,94
664,20020206,62
664,20020207,15
664,20020208,7
664,20020209,13
664,20020210,70
664,20020211,73
664,20020212,135
664,20020213,12
664,20020214,0
664,20020215,0
664,20020216,0
664,20020217,0
664,20020218,1
664,20020219,35
664,20020220,222
664,20020221,19
664,20020222,80
664,20020223,49
664,20020224,91
664,20020225,17
664,20020226,177
664,20020227,27
664,20020228,7
664,20020301,78
664,20020302,0
664,20020303,8
664,20020304,1
664,20020305,0
664,20020306,0
664,20020307,22
664,20020308,0
664,20020309,0
664,20020310,38
664,20020311,0
664,20020312,0
664,20020313,23
664,20020314,14
664,20020315,12
664,20020316,0
664,20020317,0
664,20020318,35
664,20020319,96
664,20020320,26
664,20020321,49
664,20020322,27
664,20020323,0
664,20020324,0
664,20020325,0
664,20020326,0
664,20020327,0
664,20020328,0
664,20020329,0
664,20020330,0
664,20020331,0
664,20020401,0
664,20020402,0
664,20020403,0
664,20020404,0
664,20020405,0
664,20020406,0
664,20020407,0
664,20020408,0
664,20020409,0
664,20020410,0
664,20020411,0
664,20020412,0
664,20020413,0
664,20020414,0
664,20020415,13
664,20020416,125
664,20020417,4
664,20020418,4
664,20020419,78
664,20020420,6
664,20020421,0
664,20020422,0
664,20020423,0
664,20020424,0
664,20020425,0
664,20020426,0
664,20020427,117
664,20020428,129
664,20020429,30
664,20020430,29
664,20020501,25
664,20020502,24
664,20020503,56
664,20020504,41
664,20020505,149
664,20020506,5
664,20020507,1
664,20020508,0
664,20020509,0
664,20020510,0
664,20020511,57
664,20020512,0
664,20020513,0
664,20020514,5
664,20020515,15
664,20020516,0
664,20020517,0
664,20020518,0
664,20020519,9
664,20020520,0
664,20020521,0
664,20020522,0
664,20020523,16
664,20020524,0
664,20020525,5
664,20020526,0
664,20020527,5
664,20020528,22
664,20020529,0
664,20020530,6
664,20020531,0
664,20020601,0
664,20020602,0
664,20020603,0
664,20020604,7
664,20020605,0
664,20020606,36
664,20020607,113
664,20020608,0
664,20020609,0
664,20020610,27
664,20020611,71
664,20020612,57
664,20020613,157
664,20020614,10
664,20020615,56
664,20020616,0
664,20020617,14
664,20020618,0
664,20020619,0
664,20020620,56
664,20020621,24
664,20020622,0
664,20020623,48
664,20020624,0
664,20020625,0
664,20020626,0
664,20020627,0
664,20020628,3
664,20020629,89
664,20020630,0
664,20020701,9
664,20020702,57
664,20020703,161
664,20020704,112
664,20020705,9
664,20020706,2
664,20020707,10
664,20020708,0
664,20020709,0
664,20020710,0
664,20020711,182
664,20020712,0
664,20020713,44
664,20020714,2
664,20020715,4
664,20020716,0
664,20020717,0
664,20020718,0
664,20020719,0
664,20020720,0
664,20020721,61
664,20020722,120
664,20020723,0
664,20020724,68
664,20020725,0
664,20020726,39
664,20020727,0
664,20020728,0
664,20020729,0
664,20020730,0
664,20020731,111
664,20020801,40
664,20020802,118
664,20020803,0
664,20020804,20
664,20020805,47
664,20020806,108
664,20020807,7
664,20020808,18
664,20020809,0
664,20020810,25
664,20020811,83
664,20020812,2
664,20020813,0
664,20020814,0
664,20020815,0
664,20020816,0
664,20020817,0
664,20020818,0
664,20020819,0
664,20020820,4
664,20020821,305
664,20020822,209
664,20020823,0
664,20020824,0
664,20020825,92
664,20020826,0
664,20020827,0
664,20020828,0
664,20020829,0
664,20020830,0
664,20020831,0
664,20020901,0
664,20020902,0
664,20020903,0
664,20020904,6
664,20020905,0
664,20020906,0
664,20020907,0
664,20020908,0
664,20020909,0
664,20020910,51
664,20020911,116
664,20020912,0
664,20020913,0
664,20020914,0
664,20020915,0
664,20020916,0
664,20020917,0
664,20020918,0
664,20020919,0
664,20020920,0
664,20020921,0
664,20020922,2
664,20020923,22
664,20020924,9
664,20020925,28
664,20020926,4
664,20020927,12
664,20020928,0
664,20020929,0
664,20020930,0
664,20021001,0
664,20021002,0
664,20021003,45
664,20021004,41
664,20021005,23
664,20021006,64
664,20021007,4
664,20021008,20
664,20021009,0
664,20021010,0
664,20021011,0
664,20021012,0
664,20021013,4
664,20021014,28
664,20021015,76
664,20021016,24
664,20021017,15
664,20021018,10
664,20021019,15
664,20021020,18
664,20021021,41
664,20021022,47
664,20021023,48
664,20021024,32
664,20021025,5
664,20021026,137
664,20021027,84
664,20021028,109
664,20021029,2
664,20021030,24
664,20021031,0
664,20021101,0
664,20021102,75
664,20021103,115
664,20021104,18
664,20021105,2
664,20021106,0
664,20021107,90
664,20021108,7
664,20021109,158
664,20021110,10
664,20021111,45
664,20021112,10
664,20021113,12
664,20021114,14
664,20021115,0
664,20021116,0
664,20021117,85
664,20021118,0
664,20021119,0
664,20021120,0
664,20021121,0
664,20021122,1
664,20021123,0
664,20021124,7
664,20021125,0
664,20021126,69
664,20021127,0
664,20021128,0
664,20021129,7
664,20021130,0
664,20021201,2
664,20021202,69
664,20021203,3
664,20021204,0
664,20021205,0
664,20021206,4
664,20021207,0
664,20021208,15
664,20021209,0
664,20021210,0
664,20021211,0
664,20021212,0
664,20021213,0
664,20021214,0
664,20021215,0
664,20021216,23
664,20021217,62
664,20021218,0
664,20021219,6
664,20021220,0
664,20021221,0
664,20021222,11
664,20021223,193
664,20021224,26
664,20021225,27
664,20021226,3
664,20021227,85
664,20021228,80
664,20021229,10
664,20021230,240
664,20021231,24
664,20030101,0
664,20030102,140
664,20030103,190
664,20030104,0
664,20030105,0
664,20030106,13
664,20030107,0
664,20030108,9
664,20030109,0
664,20030110,0
664,20030111,0
664,20030112,0
664,20030113,32
664,20030114,23
664,20030115,0
664,20030116,18
664,20030117,0
664,20030118,1
664,20030119,0
664,20030120,14
664,20030121,12
664,20030122,15
664,20030123,43
664,20030124,4
664,20030125,0
664,20030126,33
664,20030127,33
664,20030128,51
664,20030129,89
664,20030130,18
664,20030131,70
664,20030201,0
664,20030202,19
664,20030203,122
664,20030204,23
664,20030205,48
664,20030206,6
664,20030207,3
664,20030208,6
664,20030209,2
664,20030210,0
664,20030211,0
664,20030212,0
664,20030213,0
664,20030214,0
664,20030215,0
664,20030216,0
664,20030217,0
664,20030218,0
664,20030219,0
664,20030220,0
664,20030221,0
664,20030222,0
664,20030223,0
664,20030224,0
664,20030225,0
664,20030226,0
664,20030227,0
664,20030228,0
664,20030301,15
664,20030302,66
664,20030303,0
664,20030304,0
664,20030305,0
664,20030306,0
664,20030307,14
664,20030308,6
664,20030309,47
664,20030310,0
664,20030311,7
664,20030312,107
664,20030313,0
664,20030314,0
664,20030315,0
664,20030316,0
664,20030317,0
664,20030318,0
664,20030319,0
664,20030320,0
664,20030321,0
664,20030322,0
664,20030323,0
664,20030324,0
664,20030325,0
664,20030326,0
664,20030327,0
664,20030328,0
664,20030329,4
664,20030330,1
664,20030331,0
664,20030401,0
664,20030402,135
664,20030403,41
664,20030404,0
664,20030405,0
664,20030406,0
664,20030407,0
664,20030408,0
664,20030409,0
664,20030410,0
664,20030411,7
664,20030412,0
664,20030413,0
664,20030414,0
664,20030415,0
664,20030416,0
664,20030417,0
664,20030418,0
664,20030419,0
664,20030420,0
664,20030421,0
664,20030422,0
664,20030423,81
664,20030424,0
664,20030425,4
664,20030426,17
664,20030427,206
664,20030428,34
664,20030429,36
664,20030430,0
664,20030501,96
664,20030502,25
664,20030503,175
664,20030504,0
664,20030505,0
664,20030506,53
664,20030507,1
664,20030508,0
664,20030509,0
664,20030510,0
664,20030511,0
664,20030512,0
664,20030513,75
664,20030514,6
664,20030515,29
664,20030516,47
664,20030517,0
664,20030518,48
664,20030519,80
664,20030520,85
664,20030521,72
664,20030522,35
664,20030523,17
664,20030524,97
664,20030525,70
664,20030526,0
664,20030527,0
664,20030528,0
664,20030529,0
664,20030530,0
664,20030531,0
664,20030601,0
664,20030602,0
664,20030603,37
664,20030604,9
664,20030605,270
664,20030606,0
664,20030607,0
664,20030608,0
664,20030609,73
664,20030610,0
664,20030611,0
664,20030612,0
664,20030613,0
664,20030614,0
664,20030615,0
664,20030616,0
664,20030617,0
664,20030618,111
664,20030619,1
664,20030620,35
664,20030621,0
664,20030622,0
664,20030623,16
664,20030624,0
664,20030625,0
664,20030626,0
664,20030627,0
664,20030628,0
664,20030629,41
664,20030630,0
664,20030701,45
664,20030702,129
664,20030703,91
664,20030704,67
664,20030705,4
664,20030706,0
664,20030707,0
664,20030708,0
664,20030709,0
664,20030710,0
664,20030711,0
664,20030712,0
664,20030713,0
664,20030714,0
664,20030715,0
664,20030716,0
664,20030717,149
664,20030718,5
664,20030719,0
664,20030720,0
664,20030721,0
664,20030722,0
664,20030723,0
664,20030724,0
664,20030725,11
664,20030726,14
664,20030727,71
664,20030728,0
664,20030729,0
664,20030730,0
664,20030731,8
664,20030801,0
664,20030802,0
664,20030803,0
664,20030804,0
664,20030805,0
664,20030806,0
664,20030807,0
664,20030808,0
664,20030809,0
664,20030810,0
664,20030811,0
664,20030812,0
664,20030813,0
664,20030814,0
664,20030815,0
664,20030816,0
664,20030817,0
664,20030818,10
664,20030819,0
664,20030820,0
664,20030821,0
664,20030822,0
664,20030823,33
664,20030824,18
664,20030825,0
664,20030826,0
664,20030827,0
664,20030828,0
664,20030829,86
664,20030830,31
664,20030831,25
664,20030901,6
664,20030902,15
664,20030903,0
664,20030904,0
664,20030905,0
664,20030906,5
664,20030907,25
664,20030908,37
664,20030909,29
664,20030910,1
664,20030911,128
664,20030912,8
664,20030913,5
664,20030914,0
664,20030915,0
664,20030916,0
664,20030917,0
664,20030918,0
664,20030919,0
664,20030920,0
664,20030921,0
664,20030922,0
664,20030923,58
664,20030924,79
664,20030925,0
664,20030926,0
664,20030927,0
664,20030928,0
664,20030929,53
664,20030930,0
664,20031001,0
664,20031002,0
664,20031003,3
664,20031004,22
664,20031005,11
664,20031006,4
664,20031007,118
664,20031008,92
664,20031009,101
664,20031010,12
664,20031011,0
664,20031012,0
664,20031013,0
664,20031014,0
664,20031015,0
664,20031016,0
664,20031017,0
664,20031018,0
664,20031019,0
664,20031020,0
664,20031021,30
664,20031022,0
664,20031023,0
664,20031024,15
664,20031025,1
664,20031026,2
664,20031027,2
664,20031028,0
664,20031029,0
664,20031030,0
664,20031031,20
664,20031101,39
664,20031102,3
664,20031103,74
664,20031104,122
664,20031105,0
664,20031106,0
664,20031107,0
664,20031108,0
664,20031109,0
664,20031110,0
664,20031111,0
664,20031112,0
664,20031113,1
664,20031114,0
664,20031115,16
664,20031116,3
664,20031117,54
664,20031118,11
664,20031119,6
664,20031120,1
664,20031121,5
664,20031122,3
664,20031123,11
664,20031124,39
664,20031125,11
664,20031126,0
664,20031127,25
664,20031128,0
664,20031129,0
664,20031130,10
664,20031201,23
664,20031202,0
664,20031203,0
664,20031204,0
664,20031205,0
664,20031206,9
664,20031207,0
664,20031208,0
664,20031209,0
664,20031210,0
664,20031211,0
664,20031212,56
664,20031213,95
664,20031214,234
664,20031215,27
664,20031216,23
664,20031217,0
664,20031218,0
664,20031219,0
664,20031220,0
664,20031221,45
664,20031222,55
664,20031223,0
664,20031224,35
664,20031225,6
664,20031226,0
664,20031227,20
664,20031228,183
664,20031229,55
664,20031230,6
664,20031231,0
664,20040101,0
664,20040102,0
664,20040103,0
664,20040104,25
664,20040105,5
664,20040106,40
664,20040107,86
664,20040108,2
664,20040109,27
664,20040110,30
664,20040111,25
664,20040112,87
664,20040113,85
664,20040114,52
664,20040115,150
664,20040116,88
664,20040117,127
664,20040118,55
664,20040119,35
664,20040120,133
664,20040121,0
664,20040122,0
664,20040123,1
664,20040124,0
664,20040125,43
664,20040126,6
664,20040127,0
664,20040128,0
664,20040129,37
664,20040130,15
664,20040131,3
664,20040201,205
664,20040202,27
664,20040203,50
664,20040204,11
664,20040205,13
664,20040206,42
664,20040207,50
664,20040208,176
664,20040209,38
664,20040210,8
664,20040211,114
664,20040212,0
664,20040213,8
664,20040214,5
664,20040215,0
664,20040216,0
664,20040217,0
664,20040218,1
664,20040219,0
664,20040220,0
664,20040221,0
664,20040222,0
664,20040223,0
664,20040224,0
664,20040225,48
664,20040226,9
664,20040227,5
664,20040228,0
664,20040229,0
664,20040301,0
664,20040302,0
664,20040303,0
664,20040304,0
664,20040305,0
664,20040306,0
664,20040307,0
664,20040308,5
664,20040309,0
664,20040310,4
664,20040311,7
664,20040312,0
664,20040313,20
664,20040314,0
664,20040315,0
664,20040316,0
664,20040317,0
664,20040318,0
664,20040319,35
664,20040320,110
664,20040321,90
664,20040322,115
664,20040323,19
664,20040324,5
664,20040325,0
664,20040326,0
664,20040327,2
664,20040328,0
664,20040329,0
664,20040330,0
664,20040331,0
664,20040401,0
664,20040402,0
664,20040403,0
664,20040404,25
664,20040405,20
664,20040406,133
664,20040407,95
664,20040408,58
664,20040409,3
664,20040410,1
664,20040411,0
664,20040412,0
664,20040413,0
664,20040414,0
664,20040415,0
664,20040416,0
664,20040417,0
664,20040418,0
664,20040419,6
664,20040420,0
664,20040421,0
664,20040422,0
664,20040423,0
664,20040424,0
664,20040425,0
664,20040426,0
664,20040427,0
664,20040428,0
664,20040429,101
664,20040430,7
664,20040501,0
664,20040502,0
664,20040503,0
664,20040504,19
664,20040505,5
664,20040506,0
664,20040507,121
664,20040508,173
664,20040509,0
664,20040510,20
664,20040511,0
664,20040512,0
664,20040513,7
664,20040514,0
664,20040515,0
664,20040516,0
664,20040517,0
664,20040518,0
664,20040519,0
664,20040520,0
664,20040521,0
664,20040522,0
664,20040523,9
664,20040524,0
664,20040525,0
664,20040526,0
664,20040527,0
664,20040528,0
664,20040529,0
664,20040530,0
664,20040531,130
664,20040601,129
664,20040602,0
664,20040603,2
664,20040604,14
664,20040605,6
664,20040606,2
664,20040607,0
664,20040608,0
664,20040609,0
664,20040610,0
664,20040611,4
664,20040612,14
664,20040613,164
664,20040614,0
664,20040615,0
664,20040616,0
664,20040617,0
664,20040618,9
664,20040619,66
664,20040620,25
664,20040621,13
664,20040622,22
664,20040623,40
664,20040624,263
664,20040625,73
664,20040626,15
664,20040627,26
664,20040628,0
664,20040629,0
664,20040630,2
664,20040701,30
664,20040702,151
664,20040703,170
664,20040704,170
664,20040705,33
664,20040706,23
664,20040707,0
664,20040708,29
664,20040709,34
664,20040710,85
664,20040711,5
664,20040712,70
664,20040713,26
664,20040714,2
664,20040715,64
664,20040716,9
664,20040717,9
664,20040718,154
664,20040719,45
664,20040720,0
664,20040721,43
664,20040722,2
664,20040723,0
664,20040724,2
664,20040725,0
664,20040726,43
664,20040727,7
664,20040728,0
664,20040729,0
664,20040730,0
664,20040731,0
664,20040801,0
664,20040802,0
664,20040803,0
664,20040804,0
664,20040805,0
664,20040806,0
664,20040807,0
664,20040808,0
664,20040809,0
664,20040810,0
664,20040811,125
664,20040812,13
664,20040813,204
664,20040814,72
664,20040815,0
664,20040816,17
664,20040817,21
664,20040818,2
664,20040819,73
664,20040820,3
664,20040821,5
664,20040822,8
664,20040823,0
664,20040824,14
664,20040825,28
664,20040826,40
664,20040827,120
664,20040828,97
664,20040829,0
664,20040830,43
664,20040831,255
664,20040901,26
664,20040902,0
664,20040903,0
664,20040904,0
664,20040905,0
664,20040906,0
664,20040907,0
664,20040908,0
664,20040909,0
664,20040910,0
664,20040911,0
664,20040912,0
664,20040913,0
664,20040914,39
664,20040915,0
664,20040916,13
664,20040917,0
664,20040918,0
664,20040919,14
664,20040920,0
664,20040921,44
664,20040922,124
664,20040923,38
664,20040924,55
664,20040925,56
664,20040926,11
664,20040927,11
664,20040928,2
664,20040929,35
664,20040930,0
664,20041001,175
664,20041002,42
664,20041003,0
664,20041004,0
664,20041005,0
664,20041006,4
664,20041007,0
664,20041008,3
664,20041009,0
664,20041010,0
664,20041011,0
664,20041012,0
664,20041013,0
664,20041014,0
664,20041015,3
664,20041016,132
664,20041017,20
664,20041018,15
664,20041019,0
664,20041020,0
664,20041021,240
664,20041022,0
664,20041023,53
664,20041024,32
664,20041025,3
664,20041026,9
664,20041027,0
664,20041028,13
664,20041029,0
664,20041030,113
664,20041031,0
664,20041101,0
664,20041102,1
664,20041103,9
664,20041104,1
664,20041105,0
664,20041106,4
664,20041107,2
664,20041108,0
664,20041109,0
664,20041110,160
664,20041111,0
664,20041112,0
664,20041113,26
664,20041114,4
664,20041115,0
664,20041116,28
664,20041117,32
664,20041118,126
664,20041119,175
664,20041120,74
664,20041121,25
664,20041122,30
664,20041123,28
664,20041124,0
664,20041125,0
664,20041126,0
664,20041127,36
664,20041128,9
664,20041129,68
664,20041130,0
664,20041201,0
664,20041202,46
664,20041203,6
664,20041204,0
664,20041205,0
664,20041206,5
664,20041207,0
664,20041208,0
664,20041209,0
664,20041210,0
664,20041211,0
664,20041212,0
664,20041213,0
664,20041214,0
664,20041215,0
664,20041216,2
664,20041217,25
664,20041218,75
664,20041219,118
664,20041220,0
664,20041221,0
664,20041222,0
664,20041223,52
664,20041224,3
664,20041225,145
664,20041226,0
664,20041227,0
664,20041228,2
664,20041229,60
664,20041230,1
664,20041231,2
664,20050101,12
664,20050102,30
664,20050103,0
664,20050104,0
664,20050105,13
664,20050106,33
664,20050107,1
664,20050108,0
664,20050109,3
664,20050110,0
664,20050111,28
664,20050112,9
664,20050113,7
664,20050114,14
664,20050115,0
664,20050116,0
664,20050117,0
664,20050118,98
664,20050119,55
664,20050120,7
664,20050121,71
664,20050122,66
664,20050123,0
664,20050124,45
664,20050125,0
664,20050126,4
664,20050127,1
664,20050128,0
664,20050129,0
664,20050130,7
664,20050131,15
664,20050201,65
664,20050202,5
664,20050203,9
664,20050204,3
664,20050205,4
664,20050206,0
664,20050207,0
664,20050208,0
664,20050209,0
664,20050210,46
664,20050211,72
664,20050212,100
664,20050213,180
664,20050214,35
664,20050215,80
664,20050216,0
664,20050217,0
664,20050218,0
664,20050219,31
664,20050220,27
664,20050221,30
664,20050222,3
664,20050223,8
664,20050224,13
664,20050225,0
664,20050226,4
664,20050227,0
664,20050228,0
664,20050301,2
664,20050302,9
664,20050303,70
664,20050304,0
664,20050305,8
664,20050306,0
664,20050307,10
664,20050308,12
664,20050309,9
664,20050310,5
664,20050311,4
664,20050312,113
664,20050313,124
664,20050314,45
664,20050315,0
664,20050316,0
664,20050317,0
664,20050318,0
664,20050319,16
664,20050320,2
664,20050321,0
664,20050322,0
664,20050323,28
664,20050324,0
664,20050325,30
664,20050326,37
664,20050327,0
664,20050328,4
664,20050329,44
664,20050330,0
664,20050331,0
664,20050401,0
664,20050402,0
664,20050403,0
664,20050404,0
664,20050405,83
664,20050406,0
664,20050407,7
664,20050408,51
664,20050409,24
664,20050410,30
664,20050411,15
664,20050412,0
664,20050413,0
664,20050414,25
664,20050415,0
664,20050416,47
664,20050417,0
664,20050418,0
664,20050419,0
664,20050420,150
664,20050421,0
664,20050422,0
664,20050423,0
664,20050424,0
664,20050425,0
664,20050426,0
664,20050427,125
664,20050428,5
664,20050429,110
664,20050430,0
664,20050501,0
664,20050502,0
664,20050503,41
664,20050504,98
664,20050505,43
664,20050506,49
664,20050507,58
664,20050508,112
664,20050509,94
664,20050510,52
664,20050511,27
664,20050512,0
664,20050513,0
664,20050514,0
664,20050515,3
664,20050516,4
664,20050517,32
664,20050518,0
664,20050519,0
664,20050520,14
664,20050521,72
664,20050522,15
664,20050523,0
664,20050524,2
664,20050525,0
664,20050526,0
664,20050527,0
664,20050528,0
664,20050529,0
664,20050530,41
664,20050531,68
664,20050601,8
664,20050602,2
664,20050603,2
664,20050604,169
664,20050605,90
664,20050606,6
664,20050607,1
664,20050608,0
664,20050609,0
664,20050610,0
664,20050611,0
664,20050612,5
664,20050613,40
664,20050614,0
664,20050615,0
664,20050616,4
664,20050617,0
664,20050618,0
664,20050619,0
664,20050620,0
664,20050621,0
664,20050622,0
664,20050623,0
664,20050624,0
664,20050625,8
664,20050626,60
664,20050627,0
664,20050628,0
664,20050629,0
664,20050630,14
664,20050701,85
664,20050702,48
664,20050703,4
664,20050704,0
664,20050705,133
664,20050706,4
664,20050707,69
664,20050708,114
664,20050709,34
664,20050710,1
664,20050711,0
664,20050712,0
664,20050713,0
664,20050714,0
664,20050715,0
664,20050716,0
664,20050717,0
664,20050718,0
664,20050719,0
664,20050720,0
664,20050721,94
664,20050722,36
664,20050723,9
664,20050724,0
664,20050725,34
664,20050726,203
664,20050727,1
664,20050728,13
664,20050729,0
664,20050730,229
664,20050731,65
664,20050801,80
664,20050802,0
664,20050803,0
664,20050804,65
664,20050805,4
664,20050806,65
664,20050807,119
664,20050808,66
664,20050809,15
664,20050810,38
664,20050811,10
664,20050812,25
664,20050813,35
664,20050814,84
664,20050815,50
664,20050816,0
664,20050817,0
664,20050818,0
664,20050819,0
664,20050820,10
664,20050821,0
664,20050822,0
664,20050823,0
664,20050824,12
664,20050825,77
664,20050826,47
664,20050827,0
664,20050828,0
664,20050829,0
664,20050830,0
664,20050831,0
664,20050901,0
664,20050902,0
664,20050903,0
664,20050904,0
664,20050905,0
664,20050906,0
664,20050907,0
664,20050908,0
664,20050909,0
664,20050910,0
664,20050911,0
664,20050912,0
664,20050913,0
664,20050914,0
664,20050915,1
664,20050916,273
664,20050917,0
664,20050918,0
664,20050919,0
664,20050920,0
664,20050921,0
664,20050922,0
664,20050923,0
664,20050924,0
664,20050925,1
664,20050926,10
664,20050927,0
664,20050928,19
664,20050929,59
664,20050930,48
664,20051001,57
664,20051002,6
664,20051003,0
664,20051004,0
664,20051005,0
664,20051006,0
664,20051007,0
664,20051008,0
664,20051009,1
664,20051010,3
664,20051011,0
664,20051012,0
664,20051013,0
664,20051014,0
664,20051015,0
664,20051016,0
664,20051017,0
664,20051018,0
664,20051019,0
664,20051020,64
664,20051021,2
664,20051022,74
664,20051023,8
664,20051024,33
664,20051025,145
664,20051026,20
664,20051027,0
664,20051028,0
664,20051029,0
664,20051030,0
664,20051031,0
664,20051101,20
664,20051102,5
664,20051103,28
664,20051104,0
664,20051105,5
664,20051106,0
664,20051107,9
664,20051108,20
664,20051109,0
664,20051110,0
664,20051111,10
664,20051112,5
664,20051113,0
664,20051114,0
664,20051115,45
664,20051116,49
664,20051117,59
664,20051118,2
664,20051119,0
664,20051120,2
664,20051121,30
664,20051122,2
664,20051123,6
664,20051124,27
664,20051125,121
664,20051126,245
664,20051127,100
664,20051128,3
664,20051129,6
664,20051130,2
664,20051201,0
664,20051202,0
664,20051203,2
664,20051204,1
664,20051205,17
664,20051206,12
664,20051207,7
664,20051208,38
664,20051209,4
664,20051210,0
664,20051211,0
664,20051212,7
664,20051213,1
664,20051214,4
664,20051215,4
664,20051216,109
664,20051217,17
664,20051218,9
664,20051219,16
664,20051220,7
664,20051221,3
664,20051222,10
664,20051223,32
664,20051224,1
664,20051225,9
664,20051226,2
664,20051227,25
664,20051228,0
664,20051229,0
664,20051230,0
664,20051231,67
664,20060101,15
664,20060102,0
664,20060103,0
664,20060104,0
664,20060105,0
664,20060106,0
664,20060107,0
664,20060108,0
664,20060109,0
664,20060110,0
664,20060111,0
664,20060112,57
664,20060113,1
664,20060114,0
664,20060115,0
664,20060116,0
664,20060117,11
664,20060118,44
664,20060119,3
664,20060120,31
664,20060121,44
664,20060122,18
664,20060123,0
664,20060124,0
664,20060125,7
664,20060126,9
664,20060127,2
664,20060128,0
664,20060129,0
664,20060130,0
664,20060131,0
664,20060201,0
664,20060202,5
664,20060203,0
664,20060204,0
664,20060205,1
664,20060206,4
664,20060207,21
664,20060208,83
664,20060209,39
664,20060210,29
664,20060211,0
664,20060212,0
664,20060213,7
664,20060214,0
664,20060215,9
664,20060216,137
664,20060217,29
664,20060218,46
664,20060219,2
664,20060220,0
